"gutenberg_id" "text"
"6553" 45 "walk along it, dizzily conscious that she was uncomfortably high up"
"6554" 45 "in the world and that walking ridgepoles was not a thing in which your"
"6555" 45 "imagination helped you out much. Nevertheless, she managed to take"
"6556" 45 "several steps before the catastrophe came. Then she swayed, lost her"
"6557" 45 "balance, stumbled, staggered, and fell, sliding down over the sun-baked"
"6558" 45 "roof and crashing off it through the tangle of Virginia creeper"
"6559" 45 "beneath--all before the dismayed circle below could give a simultaneous,"
"6560" 45 "terrified shriek."
"6561" 45 ""
"6562" 45 "If Anne had tumbled off the roof on the side up which she had ascended"
"6563" 45 "Diana would probably have fallen heir to the pearl bead ring then and"
"6564" 45 "there. Fortunately she fell on the other side, where the roof extended"
"6565" 45 "down over the porch so nearly to the ground that a fall therefrom was"
"6566" 45 "a much less serious thing. Nevertheless, when Diana and the other"
"6567" 45 "girls had rushed frantically around the house--except Ruby Gillis, who"
"6568" 45 "remained as if rooted to the ground and went into hysterics--they found"
"6569" 45 "Anne lying all white and limp among the wreck and ruin of the Virginia"
"6570" 45 "creeper."
"6571" 45 ""
"6572" 45 "“Anne, are you killed?” shrieked Diana, throwing herself on her knees"
"6573" 45 "beside her friend. “Oh, Anne, dear Anne, speak just one word to me and"
"6574" 45 "tell me if you’re killed.”"
"6575" 45 ""
"6576" 45 "To the immense relief of all the girls, and especially of Josie Pye,"
"6577" 45 "who, in spite of lack of imagination, had been seized with horrible"
"6578" 45 "visions of a future branded as the girl who was the cause of Anne"
"6579" 45 "Shirley’s early and tragic death, Anne sat dizzily up and answered"
"6580" 45 "uncertainly:"
"6581" 45 ""
"6582" 45 "“No, Diana, I am not killed, but I think I am rendered unconscious.”"
"6583" 45 ""
"6584" 45 "“Where?” sobbed Carrie Sloane. “Oh, where, Anne?” Before Anne could"
"6585" 45 "answer Mrs. Barry appeared on the scene. At sight of her Anne tried to"
"6586" 45 "scramble to her feet, but sank back again with a sharp little cry of"
"6587" 45 "pain."
"6588" 45 ""
"6589" 45 "“What’s the matter? Where have you hurt yourself?” demanded Mrs. Barry."
"6590" 45 ""
"6591" 45 "“My ankle,” gasped Anne. “Oh, Diana, please find your father and ask him"
"6592" 45 "to take me home. I know I can never walk there. And I’m sure I couldn’t"
"6593" 45 "hop so far on one foot when Jane couldn’t even hop around the garden.”"
"6594" 45 ""
"6595" 45 "Marilla was out in the orchard picking a panful of summer apples when"
"6596" 45 "she saw Mr. Barry coming over the log bridge and up the slope, with Mrs."
"6597" 45 "Barry beside him and a whole procession of little girls trailing after"
"6598" 45 "him. In his arms he carried Anne, whose head lay limply against his"
"6599" 45 "shoulder."
"6600" 45 ""
"6601" 45 "At that moment Marilla had a revelation. In the sudden stab of fear that"
"6602" 45 "pierced her very heart she realized what Anne had come to mean to her."
"6603" 45 "She would have admitted that she liked Anne--nay, that she was very fond"
"6604" 45 "of Anne. But now she knew as she hurried wildly down the slope that Anne"
"6605" 45 "was dearer to her than anything else on earth."
"6606" 45 ""
"6607" 45 "“Mr. Barry, what has happened to her?” she gasped, more white and shaken"
"6608" 45 "than the self-contained, sensible Marilla had been for many years."
"6609" 45 ""
"6610" 45 "Anne herself answered, lifting her head."
"6611" 45 ""
"6612" 45 "“Don’t be very frightened, Marilla. I was walking the ridgepole and I"
"6613" 45 "fell off. I expect I have sprained my ankle. But, Marilla, I might have"
"6614" 45 "broken my neck. Let us look on the bright side of things.”"
"6615" 45 ""
"6616" 45 "“I might have known you’d go and do something of the sort when I let you"
"6617" 45 "go to that party,” said Marilla, sharp and shrewish in her very relief."
"6618" 45 "“Bring her in here, Mr. Barry, and lay her on the sofa. Mercy me, the"
"6619" 45 "child has gone and fainted!”"
"6620" 45 ""
"6621" 45 "It was quite true. Overcome by the pain of her injury, Anne had one more"
"6622" 45 "of her wishes granted to her. She had fainted dead away."
"6623" 45 ""
"6624" 45 "Matthew, hastily summoned from the harvest field, was straightway"
"6625" 45 "dispatched for the doctor, who in due time came, to discover that the"
"6626" 45 "injury was more serious than they had supposed. Anne’s ankle was broken."
"6627" 45 ""
"6628" 45 "That night, when Marilla went up to the east gable, where a white-faced"
"6629" 45 "girl was lying, a plaintive voice greeted her from the bed."
"6630" 45 ""
"6631" 45 "“Aren’t you very sorry for me, Marilla?”"
"6632" 45 ""
"6633" 45 "“It was your own fault,” said Marilla, twitching down the blind and"
"6634" 45 "lighting a lamp."
"6635" 45 ""
"6636" 45 "“And that is just why you should be sorry for me,” said Anne, “because"
"6637" 45 "the thought that it is all my own fault is what makes it so hard. If I"
"6638" 45 "could blame it on anybody I would feel so much better. But what would"
"6639" 45 "you have done, Marilla, if you had been dared to walk a ridgepole?”"
"6640" 45 ""
"6641" 45 "“I’d have stayed on good firm ground and let them dare away. Such"
"6642" 45 "absurdity!” said Marilla."
"6643" 45 ""
"6644" 45 "Anne sighed."
"6645" 45 ""
"6646" 45 "“But you have such strength of mind, Marilla. I haven’t. I just felt"
"6647" 45 "that I couldn’t bear Josie Pye’s scorn. She would have crowed over me"
"6648" 45 "all my life. And I think I have been punished so much that you needn’t"
"6649" 45 "be very cross with me, Marilla. It’s not a bit nice to faint, after all."
"6650" 45 "And the doctor hurt me dreadfully when he was setting my ankle. I won’t"
"6651" 45 "be able to go around for six or seven weeks and I’ll miss the new lady"
"6652" 45 "teacher. She won’t be new any more by the time I’m able to go to school."
"6653" 45 "And Gil--everybody will get ahead of me in class. Oh, I am an afflicted"
"6654" 45 "mortal. But I’ll try to bear it all bravely if only you won’t be cross"
"6655" 45 "with me, Marilla.”"
"6656" 45 ""
"6657" 45 "“There, there, I’m not cross,” said Marilla. “You’re an unlucky child,"
"6658" 45 "there’s no doubt about that; but as you say, you’ll have the suffering"
"6659" 45 "of it. Here now, try and eat some supper.”"
"6660" 45 ""
"6661" 45 "“Isn’t it fortunate I’ve got such an imagination?” said Anne. “It will"
"6662" 45 "help me through splendidly, I expect. What do people who haven’t any"
"6663" 45 "imagination do when they break their bones, do you suppose, Marilla?”"
"6664" 45 ""
"6665" 45 "Anne had good reason to bless her imagination many a time and oft during"
"6666" 45 "the tedious seven weeks that followed. But she was not solely dependent"
"6667" 45 "on it. She had many visitors and not a day passed without one or more of"
"6668" 45 "the schoolgirls dropping in to bring her flowers and books and tell her"
"6669" 45 "all the happenings in the juvenile world of Avonlea."
"6670" 45 ""
"6671" 45 "“Everybody has been so good and kind, Marilla,” sighed Anne happily,"
"6672" 45 "on the day when she could first limp across the floor. “It isn’t very"
"6673" 45 "pleasant to be laid up; but there is a bright side to it, Marilla. You"
"6674" 45 "find out how many friends you have. Why, even Superintendent Bell came"
"6675" 45 "to see me, and he’s really a very fine man. Not a kindred spirit, of"
"6676" 45 "course; but still I like him and I’m awfully sorry I ever criticized his"
"6677" 45 "prayers. I believe now he really does mean them, only he has got into"
"6678" 45 "the habit of saying them as if he didn’t. He could get over that if he’d"
"6679" 45 "take a little trouble. I gave him a good broad hint. I told him how hard"
"6680" 45 "I tried to make my own little private prayers interesting. He told me"
"6681" 45 "all about the time he broke his ankle when he was a boy. It does seem"
"6682" 45 "so strange to think of Superintendent Bell ever being a boy. Even my"
"6683" 45 "imagination has its limits, for I can’t imagine _that_. When I try to"
"6684" 45 "imagine him as a boy I see him with gray whiskers and spectacles, just"
"6685" 45 "as he looks in Sunday school, only small. Now, it’s so easy to imagine"
"6686" 45 "Mrs. Allan as a little girl. Mrs. Allan has been to see me fourteen"
"6687" 45 "times. Isn’t that something to be proud of, Marilla? When a minister’s"
"6688" 45 "wife has so many claims on her time! She is such a cheerful person to"
"6689" 45 "have visit you, too. She never tells you it’s your own fault and she"
"6690" 45 "hopes you’ll be a better girl on account of it. Mrs. Lynde always told"
"6691" 45 "me that when she came to see me; and she said it in a kind of way that"
"6692" 45 "made me feel she might hope I’d be a better girl but didn’t really"
"6693" 45 "believe I would. Even Josie Pye came to see me. I received her as"
"6694" 45 "politely as I could, because I think she was sorry she dared me to walk"
"6695" 45 "a ridgepole. If I had been killed she would had to carry a dark burden"
"6696" 45 "of remorse all her life. Diana has been a faithful friend. She’s been"
"6697" 45 "over every day to cheer my lonely pillow. But oh, I shall be so glad"
"6698" 45 "when I can go to school for I’ve heard such exciting things about the"
"6699" 45 "new teacher. The girls all think she is perfectly sweet. Diana says she"
"6700" 45 "has the loveliest fair curly hair and such fascinating eyes. She dresses"
"6701" 45 "beautifully, and her sleeve puffs are bigger than anybody else’s in"
"6702" 45 "Avonlea. Every other Friday afternoon she has recitations and everybody"
"6703" 45 "has to say a piece or take part in a dialogue. Oh, it’s just glorious to"
"6704" 45 "think of it. Josie Pye says she hates it but that is just because Josie"
"6705" 45 "has so little imagination. Diana and Ruby Gillis and Jane Andrews are"
"6706" 45 "preparing a dialogue, called ‘A Morning Visit,’ for next Friday. And the"
"6707" 45 "Friday afternoons they don’t have recitations Miss Stacy takes them"
"6708" 45 "all to the woods for a ‘field’ day and they study ferns and flowers"
"6709" 45 "and birds. And they have physical culture exercises every morning and"
"6710" 45 "evening. Mrs. Lynde says she never heard of such goings on and it all"
"6711" 45 "comes of having a lady teacher. But I think it must be splendid and I"
"6712" 45 "believe I shall find that Miss Stacy is a kindred spirit.”"
"6713" 45 ""
"6714" 45 "“There’s one thing plain to be seen, Anne,” said Marilla, “and that is"
"6715" 45 "that your fall off the Barry roof hasn’t injured your tongue at all.”"
"6716" 45 ""
"6717" 45 ""
"6718" 45 ""
"6719" 45 ""
"6720" 45 "<CHAPTER XXIV. Miss Stacy and Her Pupils Get Up a Concert>"
"6721" 45 ""
"6722" 45 ""
"6723" 45 "IT was October again when Anne was ready to go back to school--a"
"6724" 45 "glorious October, all red and gold, with mellow mornings when the"
"6725" 45 "valleys were filled with delicate mists as if the spirit of autumn had"
"6726" 45 "poured them in for the sun to drain--amethyst, pearl, silver, rose, and"
"6727" 45 "smoke-blue. The dews were so heavy that the fields glistened like cloth"
"6728" 45 "of silver and there were such heaps of rustling leaves in the hollows of"
"6729" 45 "many-stemmed woods to run crisply through. The Birch Path was a canopy"
"6730" 45 "of yellow and the ferns were sear and brown all along it. There was a"
"6731" 45 "tang in the very air that inspired the hearts of small maidens tripping,"
"6732" 45 "unlike snails, swiftly and willingly to school; and it _was_ jolly to"
"6733" 45 "be back again at the little brown desk beside Diana, with Ruby Gillis"
"6734" 45 "nodding across the aisle and Carrie Sloane sending up notes and Julia"
"6735" 45 "Bell passing a “chew” of gum down from the back seat. Anne drew a long"
"6736" 45 "breath of happiness as she sharpened her pencil and arranged her picture"
"6737" 45 "cards in her desk. Life was certainly very interesting."
"6738" 45 ""
"6739" 45 "In the new teacher she found another true and helpful friend. Miss Stacy"
"6740" 45 "was a bright, sympathetic young woman with the happy gift of winning and"
"6741" 45 "holding the affections of her pupils and bringing out the best that was"
"6742" 45 "in them mentally and morally. Anne expanded like a flower under this"
"6743" 45 "wholesome influence and carried home to the admiring Matthew and the"
"6744" 45 "critical Marilla glowing accounts of schoolwork and aims."
"6745" 45 ""
"6746" 45 "“I love Miss Stacy with my whole heart, Marilla. She is so ladylike"
"6747" 45 "and she has such a sweet voice. When she pronounces my name I feel"
"6748" 45 "_instinctively_ that she’s spelling it with an E. We had recitations"
"6749" 45 "this afternoon. I just wish you could have been there to hear me recite"
"6750" 45 "‘Mary, Queen of Scots.’ I just put my whole soul into it. Ruby Gillis"
"6751" 45 "told me coming home that the way I said the line, ‘Now for my father’s"
"6752" 45 "arm,’ she said, ‘my woman’s heart farewell,’ just made her blood run"
"6753" 45 "cold.”"
"6754" 45 ""
"6755" 45 "“Well now, you might recite it for me some of these days, out in the"
"6756" 45 "barn,” suggested Matthew."
"6757" 45 ""
"6758" 45 "“Of course I will,” said Anne meditatively, “but I won’t be able to do"
"6759" 45 "it so well, I know. It won’t be so exciting as it is when you have a"
"6760" 45 "whole schoolful before you hanging breathlessly on your words. I know I"
"6761" 45 "won’t be able to make your blood run cold.”"
"6762" 45 ""
"6763" 45 "“Mrs. Lynde says it made _her_ blood run cold to see the boys climbing to"
"6764" 45 "the very tops of those big trees on Bell’s hill after crows’ nests last"
"6765" 45 "Friday,” said Marilla. “I wonder at Miss Stacy for encouraging it.”"
"6766" 45 ""
"6767" 45 "“But we wanted a crow’s nest for nature study,” explained Anne. “That"
"6768" 45 "was on our field afternoon. Field afternoons are splendid, Marilla."
"6769" 45 "And Miss Stacy explains everything so beautifully. We have to write"
"6770" 45 "compositions on our field afternoons and I write the best ones.”"
"6771" 45 ""
"6772" 45 "“It’s very vain of you to say so then. You’d better let your teacher say"
"6773" 45 "it.”"
"6774" 45 ""
"6775" 45 "“But she _did_ say it, Marilla. And indeed I’m not vain about it. How can"
"6776" 45 "I be, when I’m such a dunce at geometry? Although I’m really beginning"
"6777" 45 "to see through it a little, too. Miss Stacy makes it so clear. Still,"
"6778" 45 "I’ll never be good at it and I assure you it is a humbling reflection."
"6779" 45 "But I love writing compositions. Mostly Miss Stacy lets us choose"
"6780" 45 "our own subjects; but next week we are to write a composition on some"
"6781" 45 "remarkable person. It’s hard to choose among so many remarkable people"
"6782" 45 "who have lived. Mustn’t it be splendid to be remarkable and have"
"6783" 45 "compositions written about you after you’re dead? Oh, I would dearly"
"6784" 45 "love to be remarkable. I think when I grow up I’ll be a trained nurse"
"6785" 45 "and go with the Red Crosses to the field of battle as a messenger of"
"6786" 45 "mercy. That is, if I don’t go out as a foreign missionary. That would"
"6787" 45 "be very romantic, but one would have to be very good to be a missionary,"
"6788" 45 "and that would be a stumbling block. We have physical culture exercises"
"6789" 45 "every day, too. They make you graceful and promote digestion.”"
"6790" 45 ""
"6791" 45 "“Promote fiddlesticks!” said Marilla, who honestly thought it was all"
"6792" 45 "nonsense."
"6793" 45 ""
"6794" 45 "But all the field afternoons and recitation Fridays and physical culture"
"6795" 45 "contortions paled before a project which Miss Stacy brought forward in"
"6796" 45 "November. This was that the scholars of Avonlea school should get up"
"6797" 45 "a concert and hold it in the hall on Christmas Night, for the laudable"
"6798" 45 "purpose of helping to pay for a schoolhouse flag. The pupils one and"
"6799" 45 "all taking graciously to this plan, the preparations for a program"
"6800" 45 "were begun at once. And of all the excited performers-elect none was so"
"6801" 45 "excited as Anne Shirley, who threw herself into the undertaking heart"
"6802" 45 "and soul, hampered as she was by Marilla’s disapproval. Marilla thought"
"6803" 45 "it all rank foolishness."
"6804" 45 ""
"6805" 45 "“It’s just filling your heads up with nonsense and taking time that"
"6806" 45 "ought to be put on your lessons,” she grumbled. “I don’t approve of"
"6807" 45 "children’s getting up concerts and racing about to practices. It makes"
"6808" 45 "them vain and forward and fond of gadding.”"
"6809" 45 ""
"6810" 45 "“But think of the worthy object,” pleaded Anne. “A flag will cultivate a"
"6811" 45 "spirit of patriotism, Marilla.”"
"6812" 45 ""
"6813" 45 "“Fudge! There’s precious little patriotism in the thoughts of any of"
"6814" 45 "you. All you want is a good time.”"
"6815" 45 ""
"6816" 45 "“Well, when you can combine patriotism and fun, isn’t it all right? Of"
"6817" 45 "course it’s real nice to be getting up a concert. We’re going to have"
"6818" 45 "six choruses and Diana is to sing a solo. I’m in two dialogues--‘The"
"6819" 45 "Society for the Suppression of Gossip’ and ‘The Fairy Queen.’ The boys"
"6820" 45 "are going to have a dialogue too. And I’m to have two recitations,"
"6821" 45 "Marilla. I just tremble when I think of it, but it’s a nice thrilly kind"
"6822" 45 "of tremble. And we’re to have a tableau at the last--‘Faith, Hope and"
"6823" 45 "Charity.’ Diana and Ruby and I are to be in it, all draped in white with"
"6824" 45 "flowing hair. I’m to be Hope, with my hands clasped--so--and my eyes"
"6825" 45 "uplifted. I’m going to practice my recitations in the garret. Don’t be"
"6826" 45 "alarmed if you hear me groaning. I have to groan heartrendingly in one"
"6827" 45 "of them, and it’s really hard to get up a good artistic groan, Marilla."
"6828" 45 "Josie Pye is sulky because she didn’t get the part she wanted in"
"6829" 45 "the dialogue. She wanted to be the fairy queen. That would have been"
"6830" 45 "ridiculous, for who ever heard of a fairy queen as fat as Josie? Fairy"
"6831" 45 "queens must be slender. Jane Andrews is to be the queen and I am to be"
"6832" 45 "one of her maids of honor. Josie says she thinks a red-haired fairy is"
"6833" 45 "just as ridiculous as a fat one, but I do not let myself mind what Josie"
"6834" 45 "says. I’m to have a wreath of white roses on my hair and Ruby Gillis"
"6835" 45 "is going to lend me her slippers because I haven’t any of my own. It’s"
"6836" 45 "necessary for fairies to have slippers, you know. You couldn’t imagine"
"6837" 45 "a fairy wearing boots, could you? Especially with copper toes? We are"
"6838" 45 "going to decorate the hall with creeping spruce and fir mottoes with"
"6839" 45 "pink tissue-paper roses in them. And we are all to march in two by two"
"6840" 45 "after the audience is seated, while Emma White plays a march on the"
"6841" 45 "organ. Oh, Marilla, I know you are not so enthusiastic about it as I am,"
"6842" 45 "but don’t you hope your little Anne will distinguish herself?”"
"6843" 45 ""
"6844" 45 "“All I hope is that you’ll behave yourself. I’ll be heartily glad when"
"6845" 45 "all this fuss is over and you’ll be able to settle down. You are simply"
"6846" 45 "good for nothing just now with your head stuffed full of dialogues and"
"6847" 45 "groans and tableaus. As for your tongue, it’s a marvel it’s not clean"
"6848" 45 "worn out.”"
"6849" 45 ""
"6850" 45 "Anne sighed and betook herself to the back yard, over which a young new"
"6851" 45 "moon was shining through the leafless poplar boughs from an apple-green"
"6852" 45 "western sky, and where Matthew was splitting wood. Anne perched herself"
"6853" 45 "on a block and talked the concert over with him, sure of an appreciative"
"6854" 45 "and sympathetic listener in this instance at least."
"6855" 45 ""
"6856" 45 "“Well now, I reckon it’s going to be a pretty good concert. And I"
"6857" 45 "expect you’ll do your part fine,” he said, smiling down into her eager,"
"6858" 45 "vivacious little face. Anne smiled back at him. Those two were the best"
"6859" 45 "of friends and Matthew thanked his stars many a time and oft that he had"
"6860" 45 "nothing to do with bringing her up. That was Marilla’s exclusive duty;"
"6861" 45 "if it had been his he would have been worried over frequent conflicts"
"6862" 45 "between inclination and said duty. As it was, he was free to, “spoil"
"6863" 45 "Anne”--Marilla’s phrasing--as much as he liked. But it was not such a"
"6864" 45 "bad arrangement after all; a little “appreciation” sometimes does quite"
"6865" 45 "as much good as all the conscientious “bringing up” in the world."
"6866" 45 ""
"6867" 45 ""
"6868" 45 ""
"6869" 45 ""
"6870" 45 "<CHAPTER XXV. Matthew Insists on Puffed Sleeves>"
"6871" 45 ""
"6872" 45 ""
"6873" 45 "MATTHEW was having a bad ten minutes of it. He had come into the"
"6874" 45 "kitchen, in the twilight of a cold, gray December evening, and had sat"
"6875" 45 "down in the woodbox corner to take off his heavy boots, unconscious of"
"6876" 45 "the fact that Anne and a bevy of her schoolmates were having a practice"
"6877" 45 "of “The Fairy Queen” in the sitting room. Presently they came trooping"
"6878" 45 "through the hall and out into the kitchen, laughing and chattering"
"6879" 45 "gaily. They did not see Matthew, who shrank bashfully back into the"
"6880" 45 "shadows beyond the woodbox with a boot in one hand and a bootjack in the"
"6881" 45 "other, and he watched them shyly for the aforesaid ten minutes as they"
"6882" 45 "put on caps and jackets and talked about the dialogue and the concert."
"6883" 45 "Anne stood among them, bright eyed and animated as they; but Matthew"
"6884" 45 "suddenly became conscious that there was something about her different"
"6885" 45 "from her mates. And what worried Matthew was that the difference"
"6886" 45 "impressed him as being something that should not exist. Anne had a"
"6887" 45 "brighter face, and bigger, starrier eyes, and more delicate features"
"6888" 45 "than the other; even shy, unobservant Matthew had learned to take note"
"6889" 45 "of these things; but the difference that disturbed him did not consist"
"6890" 45 "in any of these respects. Then in what did it consist?"
"6891" 45 ""
"6892" 45 "Matthew was haunted by this question long after the girls had gone, arm"
"6893" 45 "in arm, down the long, hard-frozen lane and Anne had betaken herself"
"6894" 45 "to her books. He could not refer it to Marilla, who, he felt, would be"
"6895" 45 "quite sure to sniff scornfully and remark that the only difference she"
"6896" 45 "saw between Anne and the other girls was that they sometimes kept their"
"6897" 45 "tongues quiet while Anne never did. This, Matthew felt, would be no"
"6898" 45 "great help."
"6899" 45 ""
"6900" 45 "He had recourse to his pipe that evening to help him study it out, much"
"6901" 45 "to Marilla’s disgust. After two hours of smoking and hard reflection"
"6902" 45 "Matthew arrived at a solution of his problem. Anne was not dressed like"
"6903" 45 "the other girls!"
"6904" 45 ""
"6905" 45 "The more Matthew thought about the matter the more he was convinced that"
"6906" 45 "Anne never had been dressed like the other girls--never since she had"
"6907" 45 "come to Green Gables. Marilla kept her clothed in plain, dark dresses,"
"6908" 45 "all made after the same unvarying pattern. If Matthew knew there was"
"6909" 45 "such a thing as fashion in dress it was as much as he did; but he was"
"6910" 45 "quite sure that Anne’s sleeves did not look at all like the sleeves the"
"6911" 45 "other girls wore. He recalled the cluster of little girls he had seen"
"6912" 45 "around her that evening--all gay in waists of red and blue and pink"
"6913" 45 "and white--and he wondered why Marilla always kept her so plainly and"
"6914" 45 "soberly gowned."
"6915" 45 ""
"6916" 45 "Of course, it must be all right. Marilla knew best and Marilla was"
"6917" 45 "bringing her up. Probably some wise, inscrutable motive was to be served"
"6918" 45 "thereby. But surely it would do no harm to let the child have one pretty"
"6919" 45 "dress--something like Diana Barry always wore. Matthew decided that"
"6920" 45 "he would give her one; that surely could not be objected to as an"
"6921" 45 "unwarranted putting in of his oar. Christmas was only a fortnight off."
"6922" 45 "A nice new dress would be the very thing for a present. Matthew, with a"
"6923" 45 "sigh of satisfaction, put away his pipe and went to bed, while Marilla"
"6924" 45 "opened all the doors and aired the house."
"6925" 45 ""
"6926" 45 "The very next evening Matthew betook himself to Carmody to buy the"
"6927" 45 "dress, determined to get the worst over and have done with it. It would"
"6928" 45 "be, he felt assured, no trifling ordeal. There were some things Matthew"
"6929" 45 "could buy and prove himself no mean bargainer; but he knew he would be"
"6930" 45 "at the mercy of shopkeepers when it came to buying a girl’s dress."
"6931" 45 ""
"6932" 45 "After much cogitation Matthew resolved to go to Samuel Lawson’s store"
"6933" 45 "instead of William Blair’s. To be sure, the Cuthberts always had gone to"
"6934" 45 "William Blair’s; it was almost as much a matter of conscience with them"
"6935" 45 "as to attend the Presbyterian church and vote Conservative. But William"
"6936" 45 "Blair’s two daughters frequently waited on customers there and Matthew"
"6937" 45 "held them in absolute dread. He could contrive to deal with them when he"
"6938" 45 "knew exactly what he wanted and could point it out; but in such a matter"
"6939" 45 "as this, requiring explanation and consultation, Matthew felt that he"
"6940" 45 "must be sure of a man behind the counter. So he would go to Lawson’s,"
"6941" 45 "where Samuel or his son would wait on him."
"6942" 45 ""
"6943" 45 "Alas! Matthew did not know that Samuel, in the recent expansion of his"
"6944" 45 "business, had set up a lady clerk also; she was a niece of his wife’s"
"6945" 45 "and a very dashing young person indeed, with a huge, drooping pompadour,"
"6946" 45 "big, rolling brown eyes, and a most extensive and bewildering smile. She"
"6947" 45 "was dressed with exceeding smartness and wore several bangle bracelets"
"6948" 45 "that glittered and rattled and tinkled with every movement of her hands."
"6949" 45 "Matthew was covered with confusion at finding her there at all; and"
"6950" 45 "those bangles completely wrecked his wits at one fell swoop."
"6951" 45 ""
"6952" 45 "“What can I do for you this evening, Mr. Cuthbert?” Miss Lucilla Harris"
"6953" 45 "inquired, briskly and ingratiatingly, tapping the counter with both"
"6954" 45 "hands."
"6955" 45 ""
"6956" 45 "“Have you any--any--any--well now, say any garden rakes?” stammered"
"6957" 45 "Matthew."
"6958" 45 ""
"6959" 45 "Miss Harris looked somewhat surprised, as well she might, to hear a man"
"6960" 45 "inquiring for garden rakes in the middle of December."
"6961" 45 ""
"6962" 45 "“I believe we have one or two left over,” she said, “but they’re"
"6963" 45 "upstairs in the lumber room. I’ll go and see.” During her absence"
"6964" 45 "Matthew collected his scattered senses for another effort."
"6965" 45 ""
"6966" 45 "When Miss Harris returned with the rake and cheerfully inquired:"
"6967" 45 "“Anything else tonight, Mr. Cuthbert?” Matthew took his courage in"
"6968" 45 "both hands and replied: “Well now, since you suggest it, I might as"
"6969" 45 "well--take--that is--look at--buy some--some hayseed.”"
"6970" 45 ""
"6971" 45 "Miss Harris had heard Matthew Cuthbert called odd. She now concluded"
"6972" 45 "that he was entirely crazy."
"6973" 45 ""
"6974" 45 "“We only keep hayseed in the spring,” she explained loftily. “We’ve none"
"6975" 45 "on hand just now.”"
"6976" 45 ""
"6977" 45 "“Oh, certainly--certainly--just as you say,” stammered unhappy"
"6978" 45 "Matthew, seizing the rake and making for the door. At the threshold he"
"6979" 45 "recollected that he had not paid for it and he turned miserably back."
"6980" 45 "While Miss Harris was counting out his change he rallied his powers for"
"6981" 45 "a final desperate attempt."
"6982" 45 ""
"6983" 45 "“Well now--if it isn’t too much trouble--I might as well--that is--I’d"
"6984" 45 "like to look at--at--some sugar.”"
"6985" 45 ""
"6986" 45 "“White or brown?” queried Miss Harris patiently."
"6987" 45 ""
"6988" 45 "“Oh--well now--brown,” said Matthew feebly."
"6989" 45 ""
"6990" 45 "“There’s a barrel of it over there,” said Miss Harris, shaking her"
"6991" 45 "bangles at it. “It’s the only kind we have.”"
"6992" 45 ""
"6993" 45 "“I’ll--I’ll take twenty pounds of it,” said Matthew, with beads of"
"6994" 45 "perspiration standing on his forehead."
"6995" 45 ""
"6996" 45 "Matthew had driven halfway home before he was his own man again. It had"
"6997" 45 "been a gruesome experience, but it served him right, he thought, for"
"6998" 45 "committing the heresy of going to a strange store. When he reached"
"6999" 45 "home he hid the rake in the tool house, but the sugar he carried in to"
"7000" 45 "Marilla."
"7001" 45 ""
"7002" 45 "“Brown sugar!” exclaimed Marilla. “Whatever possessed you to get so"
"7003" 45 "much? You know I never use it except for the hired man’s porridge or"
"7004" 45 "black fruit cake. Jerry’s gone and I’ve made my cake long ago. It’s not"
"7005" 45 "good sugar, either--it’s coarse and dark--William Blair doesn’t usually"
"7006" 45 "keep sugar like that.”"
"7007" 45 ""
"7008" 45 "“I--I thought it might come in handy sometime,” said Matthew, making"
"7009" 45 "good his escape."
"7010" 45 ""
"7011" 45 "When Matthew came to think the matter over he decided that a woman was"
"7012" 45 "required to cope with the situation. Marilla was out of the question."
"7013" 45 "Matthew felt sure she would throw cold water on his project at once."
"7014" 45 "Remained only Mrs. Lynde; for of no other woman in Avonlea would Matthew"
"7015" 45 "have dared to ask advice. To Mrs. Lynde he went accordingly, and that"
"7016" 45 "good lady promptly took the matter out of the harassed man’s hands."
"7017" 45 ""
"7018" 45 "“Pick out a dress for you to give Anne? To be sure I will. I’m going to"
"7019" 45 "Carmody tomorrow and I’ll attend to it. Have you something particular in"
"7020" 45 "mind? No? Well, I’ll just go by my own judgment then. I believe a nice"
"7021" 45 "rich brown would just suit Anne, and William Blair has some new gloria"
"7022" 45 "in that’s real pretty. Perhaps you’d like me to make it up for her, too,"
"7023" 45 "seeing that if Marilla was to make it Anne would probably get wind of it"
"7024" 45 "before the time and spoil the surprise? Well, I’ll do it. No, it isn’t"
"7025" 45 "a mite of trouble. I like sewing. I’ll make it to fit my niece, Jenny"
"7026" 45 "Gillis, for she and Anne are as like as two peas as far as figure goes.”"
"7027" 45 ""
"7028" 45 "“Well now, I’m much obliged,” said Matthew, “and--and--I dunno--but I’d"
"7029" 45 "like--I think they make the sleeves different nowadays to what they used"
"7030" 45 "to be. If it wouldn’t be asking too much I--I’d like them made in the"
"7031" 45 "new way.”"
"7032" 45 ""
"7033" 45 "“Puffs? Of course. You needn’t worry a speck more about it, Matthew."
"7034" 45 "I’ll make it up in the very latest fashion,” said Mrs. Lynde. To herself"
"7035" 45 "she added when Matthew had gone:"
"7036" 45 ""
"7037" 45 "“It’ll be a real satisfaction to see that poor child wearing something"
"7038" 45 "decent for once. The way Marilla dresses her is positively ridiculous,"
"7039" 45 "that’s what, and I’ve ached to tell her so plainly a dozen times. I’ve"
"7040" 45 "held my tongue though, for I can see Marilla doesn’t want advice and she"
"7041" 45 "thinks she knows more about bringing children up than I do for all"
"7042" 45 "she’s an old maid. But that’s always the way. Folks that has brought up"
